problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
1.1,0.9743589743589743,72,0.573551282051282,0.20227739187605484,235.80644631385803,300,100,odin,odin_pop_300_gen_100_mut_020
