problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
2.1,0.0,0,0.0,0.22108893089299259,690.006500005722,200,100,odin,odin_pop_300_gen_100_mut_020
