problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
2.1,0.0,0,0.0,0.22971249731520957,871.7203040122986,300,100,odin,odin_pop_300_gen_100_mut_020
