problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
1.1,0.8205128205128205,72,0.4085512820512821,0.3272753172753212,99.84982872009277,100,100,odin,odin_1000_individuals
