problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
1.1,0.8461538461538461,11,0.40571794871794875,0.32512820512820895,18.784478902816772,100,20,odin,odin_1000_individuals
