problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
1.1,0.7435897435897436,5,0.39308717948717947,0.32828672730093345,42.323691606521606,500,10,odin,odin_1000_individuals
