problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
1.1,0.7692307692307693,0,0.3963974358974359,0.32562030562030947,18.753626585006714,100,20,odin,odin_1000_individuals
