problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
1.1,0.717948717948718,5,0.4072051282051282,0.32401450401450804,20.58995747566223,100,20,odin,odin_1000_individuals
