problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
3.1,0.9743589743589743,51,0.9044205128205128,0.1206993944079379,314.3229160308838,200,100,odin,odin_pop_300_gen_100_mut_020
