problem_id,best_fitness,generation_found,avg_fitness_final,avg_diversity_final,total_time_seconds,population_size,generations,device,experiment_name
1.1,0.7692307692307693,7,0.3918166666666667,0.3288097584761177,88.18842506408691,1000,10,odin,odin_1000_individuals
